url_to,url_from
https://cs.illinois.edu/research/areas/computers-and-education,https://cs.illinois.edu/about/awards/undergraduate-scholarships-awards/cisco-systems-wcs-undergraduate-scholarship
https://cs.illinois.edu/research/areas/data-and-information-systems,https://cs.illinois.edu/about/awards/undergraduate-scholarships-awards/cisco-systems-wcs-undergraduate-scholarship
https://cs.illinois.edu/research/areas/interactive-computing,https://cs.illinois.edu/about/awards/undergraduate-scholarships-awards/cisco-systems-wcs-undergraduate-scholarship
https://cs.illinois.edu/research/areas/programming-languages-formal-methods-and-software-engineering,https://cs.illinois.edu/about/awards/undergraduate-scholarships-awards/cisco-systems-wcs-undergraduate-scholarship
https://cs.illinois.edu/research/areas/scientific-computing,https://cs.illinois.edu/about/awards/undergraduate-scholarships-awards/cisco-systems-wcs-undergraduate-scholarship
https://cs.illinois.edu/research/areas/security-and-privacy,https://cs.illinois.edu/about/awards/undergraduate-scholarships-awards/cisco-systems-wcs-undergraduate-scholarship
https://cs.illinois.edu/research/areas/systems-and-networking,https://cs.illinois.edu/about/awards/undergraduate-scholarships-awards/cisco-systems-wcs-undergraduate-scholarship
https://cs.illinois.edu/research/areas/theory-and-algorithms,https://cs.illinois.edu/about/awards/undergraduate-scholarships-awards/cisco-systems-wcs-undergraduate-scholarship
https://cs.illinois.edu/research/summer-research-experience-undergraduates,https://cs.illinois.edu/about/awards/undergraduate-scholarships-awards/cisco-systems-wcs-undergraduate-scholarship
https://cs.illinois.edu/research/summer-research-experience-undergraduates/participants,https://cs.illinois.edu/about/awards/undergraduate-scholarships-awards/cisco-systems-wcs-undergraduate-scholarship
https://cs.illinois.edu/research/technical-conferences-workshops,https://cs.illinois.edu/about/awards/undergraduate-scholarships-awards/cisco-systems-wcs-undergraduate-scholarship
https://cs.illinois.edu/news/featured-lectures,https://cs.illinois.edu/about/awards/undergraduate-scholarships-awards/cisco-systems-wcs-undergraduate-scholarship
https://cs.illinois.edu/ican,https://cs.illinois.edu/about/awards/undergraduate-scholarships-awards/cisco-systems-wcs-undergraduate-scholarship
https://cs.illinois.edu/broadening-participation-computing,https://cs.illinois.edu/about/awards/undergraduate-scholarships-awards/cisco-systems-wcs-undergraduate-scholarship
https://cs.illinois.edu/broadening-participation-computing/ai4all,https://cs.illinois.edu/about/awards/undergraduate-scholarships-awards/cisco-systems-wcs-undergraduate-scholarship
https://cs.illinois.edu/broadening-participation-computing/get-involved,https://cs.illinois.edu/about/awards/undergraduate-scholarships-awards/cisco-systems-wcs-undergraduate-scholarship
https://cs.illinois.edu/broadening-participation-computing/k-12-outreach,https://cs.illinois.edu/about/awards/undergraduate-scholarships-awards/cisco-systems-wcs-undergraduate-scholarship
https://cs.illinois.edu/broadening-participation-computing/k-12-resources,https://cs.illinois.edu/about/awards/undergraduate-scholarships-awards/cisco-systems-wcs-undergraduate-scholarship
https://cs.illinois.edu/news/cs-professors-prepare-to-enhance-engineering-teaching-through-siip-grants,https://cs.illinois.edu/about/awards/undergraduate-scholarships-awards/cisco-systems-wcs-undergraduate-scholarship
https://cs.illinois.edu/news/features,https://cs.illinois.edu/about/awards/undergraduate-scholarships-awards/cisco-systems-wcs-undergraduate-scholarship
https://cs.illinois.edu/news/covid-19-projects,https://cs.illinois.edu/about/awards/undergraduate-scholarships-awards/cisco-systems-wcs-undergraduate-scholarship
https://cs.illinois.edu/give/donor-profiles,https://cs.illinois.edu/about/awards/undergraduate-scholarships-awards/cisco-systems-wcs-undergraduate-scholarship
https://cs.illinois.edu/news/media-coverage,https://cs.illinois.edu/about/awards/undergraduate-scholarships-awards/cisco-systems-wcs-undergraduate-scholarship
https://cs.illinois.edu/news/e-news,https://cs.illinois.edu/about/awards/undergraduate-scholarships-awards/cisco-systems-wcs-undergraduate-scholarship
https://cs.illinois.edu/news/impact-report-publications,https://cs.illinois.edu/about/awards/undergraduate-scholarships-awards/cisco-systems-wcs-undergraduate-scholarship
https://cs.illinois.edu/give/give-now,https://cs.illinois.edu/about/awards/undergraduate-scholarships-awards/cisco-systems-wcs-undergraduate-scholarship
https://cs.illinois.edu/give,https://cs.illinois.edu/about/awards/undergraduate-scholarships-awards/cisco-systems-wcs-undergraduate-scholarship
https://cs.illinois.edu/give/ways-give,https://cs.illinois.edu/about/awards/undergraduate-scholarships-awards/cisco-systems-wcs-undergraduate-scholarship
https://cs.illinois.edu/give/computer-science-visionary-scholarship-donors,https://cs.illinois.edu/about/awards/undergraduate-scholarships-awards/cisco-systems-wcs-undergraduate-scholarship
https://cs.illinois.edu/news/illinois-computer-science-honors-achievements-13-alumni-and-faculty,https://cs.illinois.edu/about/awards/faculty-awards/university-illinois-awards
https://cs.illinois.edu/about/awards/faculty-awards/university-illinois-awards/2017-cw-gear-outstanding-junior-faculty,https://cs.illinois.edu/about/awards/faculty-awards/university-illinois-awards
https://cs.illinois.edu/about/awards/faculty-awards/university-illinois-awards/2016-cw-gear-outstanding-junior-faculty,https://cs.illinois.edu/about/awards/faculty-awards/university-illinois-awards
https://cs.illinois.edu/news/fisher-s-gift-funds-department-s-first-teaching-excellence-award-angrave-named-inaugural,https://cs.illinois.edu/about/awards/faculty-awards/university-illinois-awards
https://cs.illinois.edu/about/people/faculty/wgropp,https://cs.illinois.edu/about/awards/faculty-awards/chairs-and-professorships/thomas-m-siebel-chair-computer-science
https://cs.illinois.edu/about/people/faculty/jeffe,https://cs.illinois.edu/about/awards/faculty-awards/chairs-and-professorships/sohaib-and-sara-abbasi-professorship
https://cs.illinois.edu/about/people/faculty/zaher,https://cs.illinois.edu/about/awards/faculty-awards/chairs-and-professorships/sohaib-and-sara-abbasi-professorship
https://cs.illinois.edu/about/people/faculty/rhc,https://cs.illinois.edu/about/awards/faculty-awards/chairs-and-professorships/sohaib-and-sara-abbasi-professorship
https://cs.illinois.edu/about/people/faculty/torrella,https://cs.illinois.edu/about/awards/faculty-awards/chairs-and-professorships/saburo-muroga-professorship-computer
https://cs.illinois.edu/about/people/faculty/sadve,https://cs.illinois.edu/about/awards/faculty-awards/chairs-and-professorships/richard-t-cheng-professorship-computer
https://cs.illinois.edu/about/people/faculty/klara,https://cs.illinois.edu/about/awards/faculty-awards/chairs-and-professorships/ralph-m-and-catherine-v-fisher
https://cs.illinois.edu/news/professor-emeritus-former-associate-provost-chung-laung-dave-liu-dies-86,https://cs.illinois.edu/news/professor-emeritus-former-associate-provost-chung-laung-dave-liu-dies-86
https://cs.illinois.edu/news/professor-emeritus-paul-saylor-dies-81,https://cs.illinois.edu/news/professor-emeritus-paul-saylor-dies-81
https://www.facebook.com/sharer/sharer.php?u=https%3A%2F%2Fcs.illinois.edu%2Fnews%2Fprofessor-emeritus-former-associate-provost-chung-laung-dave-liu-dies-86,https://cs.illinois.edu/news/professor-emeritus-former-associate-provost-chung-laung-dave-liu-dies-86
https://www.twitter.com/share?url=https%3A%2F%2Fcs.illinois.edu%2Fnews%2Fprofessor-emeritus-former-associate-provost-chung-laung-dave-liu-dies-86,https://cs.illinois.edu/news/professor-emeritus-former-associate-provost-chung-laung-dave-liu-dies-86
https://www.linkedin.com/shareArticle?mini=true&url=https%3A%2F%2Fcs.illinois.edu%2Fnews%2Fprofessor-emeritus-former-associate-provost-chung-laung-dave-liu-dies-86,https://cs.illinois.edu/news/professor-emeritus-former-associate-provost-chung-laung-dave-liu-dies-86
https://cs.illinois.edu/news/jacobson-earns-two-awards-shines-a-light-on-achievements-at-illinois-cs,https://cs.illinois.edu/news/jacobson-earns-two-awards-shines-a-light-on-achievements-at-illinois-cs
https://cs.illinois.edu/news/NSF-grants-2.25M-new-research-october-2020,https://cs.illinois.edu/news/NSF-grants-2.25M-new-research-october-2020
https://cs.illinois.edu/news/study-non-covid-19-deaths-shows-2020-increase-several-demographics,https://cs.illinois.edu/news/study-non-covid-19-deaths-shows-2020-increase-several-demographics
https://www.facebook.com/sharer/sharer.php?u=https%3A%2F%2Fcs.illinois.edu%2Fnews%2Fprofessor-emeritus-paul-saylor-dies-81,https://cs.illinois.edu/news/professor-emeritus-paul-saylor-dies-81
https://cs.illinois.edu/news/robotics-startup-earthsense-wins-international-innovation-award,https://cs.illinois.edu/news/robotics-startup-earthsense-wins-international-innovation-award
https://www.twitter.com/share?url=https%3A%2F%2Fcs.illinois.edu%2Fnews%2Fprofessor-emeritus-paul-saylor-dies-81,https://cs.illinois.edu/news/professor-emeritus-paul-saylor-dies-81
https://www.linkedin.com/shareArticle?mini=true&url=https%3A%2F%2Fcs.illinois.edu%2Fnews%2Fprofessor-emeritus-paul-saylor-dies-81,https://cs.illinois.edu/news/professor-emeritus-paul-saylor-dies-81
https://cs.illinois.edu/news/william-gropp-voted-ieee-cs-president,https://cs.illinois.edu/news/william-gropp-voted-ieee-cs-president
https://cs.illinois.edu/news/illinois-leads-new-national-ai-institutes-adve-directs-aifarms,https://cs.illinois.edu/news/illinois-leads-new-national-ai-institutes-adve-directs-aifarms
https://cs.illinois.edu/news/23-new-faculty-illinois-cs-expands-prowess-education-research,https://cs.illinois.edu/news/23-new-faculty-illinois-cs-expands-prowess-education-research
https://www.facebook.com/sharer/sharer.php?u=https%3A%2F%2Fcs.illinois.edu%2Fnews%2FNSF-grants-2.25M-new-research-october-2020,https://cs.illinois.edu/news/NSF-grants-2.25M-new-research-october-2020
https://www.twitter.com/share?url=https%3A%2F%2Fcs.illinois.edu%2Fnews%2FNSF-grants-2.25M-new-research-october-2020,https://cs.illinois.edu/news/NSF-grants-2.25M-new-research-october-2020
https://www.linkedin.com/shareArticle?mini=true&url=https%3A%2F%2Fcs.illinois.edu%2Fnews%2FNSF-grants-2.25M-new-research-october-2020,https://cs.illinois.edu/news/NSF-grants-2.25M-new-research-october-2020
https://cs.illinois.edu/news/cs-faculty-nsf-grants-roundup-summer-2020,https://cs.illinois.edu/news/NSF-grants-2.25M-new-research-october-2020
https://cs.illinois.edu/about/people/faculty/bpbailey,https://cs.illinois.edu/news/NSF-grants-2.25M-new-research-october-2020
https://www.facebook.com/sharer/sharer.php?u=https%3A%2F%2Fcs.illinois.edu%2Fnews%2Fstudy-non-covid-19-deaths-shows-2020-increase-several-demographics,https://cs.illinois.edu/news/study-non-covid-19-deaths-shows-2020-increase-several-demographics
https://www.twitter.com/share?url=https%3A%2F%2Fcs.illinois.edu%2Fnews%2Fstudy-non-covid-19-deaths-shows-2020-increase-several-demographics,https://cs.illinois.edu/news/study-non-covid-19-deaths-shows-2020-increase-several-demographics
https://www.linkedin.com/shareArticle?mini=true&url=https%3A%2F%2Fcs.illinois.edu%2Fnews%2Fstudy-non-covid-19-deaths-shows-2020-increase-several-demographics,https://cs.illinois.edu/news/study-non-covid-19-deaths-shows-2020-increase-several-demographics
https://cs.illinois.edu/about/people/faculty/shj,https://cs.illinois.edu/news/study-non-covid-19-deaths-shows-2020-increase-several-demographics
https://cs.illinois.edu/about/people/all-faculty/kkarahal,https://cs.illinois.edu/news/NSF-grants-2.25M-new-research-october-2020
https://cs.illinois.edu/about/people/all-faculty/marinov,https://cs.illinois.edu/news/NSF-grants-2.25M-new-research-october-2020
https://cs.illinois.edu/about/people/faculty/pbg,https://cs.illinois.edu/news/NSF-grants-2.25M-new-research-october-2020
https://cs.illinois.edu/about/people/all-faculty/torrella,https://cs.illinois.edu/news/NSF-grants-2.25M-new-research-october-2020
https://cs.illinois.edu/about/people/all-faculty/chekuri,https://cs.illinois.edu/news/NSF-grants-2.25M-new-research-october-2020
https://cs.illinois.edu/about/people/all-faculty/misailo,https://cs.illinois.edu/news/NSF-grants-2.25M-new-research-october-2020
https://cs.illinois.edu/about/people/all-faculty/solomon2,https://cs.illinois.edu/news/NSF-grants-2.25M-new-research-october-2020
https://cs.illinois.edu/about/people/faculty/kkhauser,https://cs.illinois.edu/news/NSF-grants-2.25M-new-research-october-2020
https://www.facebook.com/sharer/sharer.php?u=https%3A%2F%2Fcs.illinois.edu%2Fnews%2Fjacobson-earns-two-awards-shines-a-light-on-achievements-at-illinois-cs,https://cs.illinois.edu/news/jacobson-earns-two-awards-shines-a-light-on-achievements-at-illinois-cs
https://www.twitter.com/share?url=https%3A%2F%2Fcs.illinois.edu%2Fnews%2Fjacobson-earns-two-awards-shines-a-light-on-achievements-at-illinois-cs,https://cs.illinois.edu/news/jacobson-earns-two-awards-shines-a-light-on-achievements-at-illinois-cs
https://www.linkedin.com/shareArticle?mini=true&url=https%3A%2F%2Fcs.illinois.edu%2Fnews%2Fjacobson-earns-two-awards-shines-a-light-on-achievements-at-illinois-cs,https://cs.illinois.edu/news/jacobson-earns-two-awards-shines-a-light-on-achievements-at-illinois-cs
https://cs.illinois.edu/news/jacobson-named-informs-fellow,https://cs.illinois.edu/news/jacobson-earns-two-awards-shines-a-light-on-achievements-at-illinois-cs
https://cs.illinois.edu/news/jacobson-recognized-research-transformed-passenger-screening-after-2001-attacks,https://cs.illinois.edu/news/jacobson-earns-two-awards-shines-a-light-on-achievements-at-illinois-cs
https://www.facebook.com/sharer/sharer.php?u=https%3A%2F%2Fcs.illinois.edu%2Fnews%2Frobotics-startup-earthsense-wins-international-innovation-award,https://cs.illinois.edu/news/robotics-startup-earthsense-wins-international-innovation-award
https://www.twitter.com/share?url=https%3A%2F%2Fcs.illinois.edu%2Fnews%2Frobotics-startup-earthsense-wins-international-innovation-award,https://cs.illinois.edu/news/robotics-startup-earthsense-wins-international-innovation-award
https://www.linkedin.com/shareArticle?mini=true&url=https%3A%2F%2Fcs.illinois.edu%2Fnews%2Frobotics-startup-earthsense-wins-international-innovation-award,https://cs.illinois.edu/news/robotics-startup-earthsense-wins-international-innovation-award
https://cs.illinois.edu/about/people/department-faculty/girishc,https://cs.illinois.edu/news/robotics-startup-earthsense-wins-international-innovation-award
https://www.facebook.com/sharer/sharer.php?u=https%3A%2F%2Fcs.illinois.edu%2Fnews%2F23-new-faculty-illinois-cs-expands-prowess-education-research,https://cs.illinois.edu/news/23-new-faculty-illinois-cs-expands-prowess-education-research
https://www.twitter.com/share?url=https%3A%2F%2Fcs.illinois.edu%2Fnews%2F23-new-faculty-illinois-cs-expands-prowess-education-research,https://cs.illinois.edu/news/23-new-faculty-illinois-cs-expands-prowess-education-research
https://www.linkedin.com/shareArticle?mini=true&url=https%3A%2F%2Fcs.illinois.edu%2Fnews%2F23-new-faculty-illinois-cs-expands-prowess-education-research,https://cs.illinois.edu/news/23-new-faculty-illinois-cs-expands-prowess-education-research
https://cs.illinois.edu/about/people/faculty/chackoge,https://cs.illinois.edu/news/23-new-faculty-illinois-cs-expands-prowess-education-research
https://cs.illinois.edu/about/people/department-faculty/eshwar,https://cs.illinois.edu/news/23-new-faculty-illinois-cs-expands-prowess-education-research
https://cs.illinois.edu/about/people/all-faculty/bcosman,https://cs.illinois.edu/news/23-new-faculty-illinois-cs-expands-prowess-education-research
https://cs.illinois.edu/about/people/department-faculty/delgosha,https://cs.illinois.edu/news/23-new-faculty-illinois-cs-expands-prowess-education-research
https://cs.illinois.edu/about/people/faculty/ygertner,https://cs.illinois.edu/news/23-new-faculty-illinois-cs-expands-prowess-education-research
https://cs.illinois.edu/about/people/department-faculty/ghose,https://cs.illinois.edu/news/23-new-faculty-illinois-cs-expands-prowess-education-research
https://cs.illinois.edu/about/people/all-faculty/lgui,https://cs.illinois.edu/news/23-new-faculty-illinois-cs-expands-prowess-education-research
https://cs.illinois.edu/about/people/department-faculty/reyhaneh,https://cs.illinois.edu/news/23-new-faculty-illinois-cs-expands-prowess-education-research
https://www.facebook.com/sharer/sharer.php?u=https%3A%2F%2Fcs.illinois.edu%2Fnews%2Fwilliam-gropp-voted-ieee-cs-president,https://cs.illinois.edu/news/william-gropp-voted-ieee-cs-president
https://www.twitter.com/share?url=https%3A%2F%2Fcs.illinois.edu%2Fnews%2Fwilliam-gropp-voted-ieee-cs-president,https://cs.illinois.edu/news/william-gropp-voted-ieee-cs-president
https://www.linkedin.com/shareArticle?mini=true&url=https%3A%2F%2Fcs.illinois.edu%2Fnews%2Fwilliam-gropp-voted-ieee-cs-president,https://cs.illinois.edu/news/william-gropp-voted-ieee-cs-president
https://cs.illinois.edu/news/gropp-recognized-major-contributions-high-performance-computing,https://cs.illinois.edu/news/william-gropp-voted-ieee-cs-president
https://cs.illinois.edu/news/gropp-wins-ieee-fernbach-award,https://cs.illinois.edu/news/william-gropp-voted-ieee-cs-president
http://cs.illinois.edu/,https://cs.illinois.edu/news/william-gropp-voted-ieee-cs-president
https://cs.illinois.edu/about/people/department-faculty/colleenl,https://cs.illinois.edu/news/23-new-faculty-illinois-cs-expands-prowess-education-research
https://cs.illinois.edu/about/people/department-faculty/moralesa,https://cs.illinois.edu/news/23-new-faculty-illinois-cs-expands-prowess-education-research
https://cs.illinois.edu/about/people/all-faculty/mnowak1,https://cs.illinois.edu/news/23-new-faculty-illinois-cs-expands-prowess-education-research
https://cs.illinois.edu/about/people/department-faculty/yongjoo,https://cs.illinois.edu/news/23-new-faculty-illinois-cs-expands-prowess-education-research
https://cs.illinois.edu/about/people/department-faculty/bradsol,https://cs.illinois.edu/news/23-new-faculty-illinois-cs-expands-prowess-education-research
https://cs.illinois.edu/about/people/faculty/jimeng,https://cs.illinois.edu/news/23-new-faculty-illinois-cs-expands-prowess-education-research
https://cs.illinois.edu/about/people/department-faculty/deepakv,https://cs.illinois.edu/news/23-new-faculty-illinois-cs-expands-prowess-education-research
https://cs.illinois.edu/news/alumni-faculty-earn-international-recognition-dissertations,https://cs.illinois.edu/news/23-new-faculty-illinois-cs-expands-prowess-education-research
https://cs.illinois.edu/about/people/department-faculty/yxw,https://cs.illinois.edu/news/23-new-faculty-illinois-cs-expands-prowess-education-research
https://cs.illinois.edu/about/people/faculty/tiffani,https://cs.illinois.edu/news/23-new-faculty-illinois-cs-expands-prowess-education-research
https://cs.illinois.edu/news/illinois-cs-using-facebook-funds-help-launch-program-people-weighing-move-tech,https://cs.illinois.edu/news/23-new-faculty-illinois-cs-expands-prowess-education-research
https://cs.illinois.edu/about/people/department-faculty/lingming,https://cs.illinois.edu/news/23-new-faculty-illinois-cs-expands-prowess-education-research
https://www.facebook.com/sharer/sharer.php?u=https%3A%2F%2Fcs.illinois.edu%2Fnews%2Fillinois-leads-new-national-ai-institutes-adve-directs-aifarms,https://cs.illinois.edu/news/illinois-leads-new-national-ai-institutes-adve-directs-aifarms
https://www.twitter.com/share?url=https%3A%2F%2Fcs.illinois.edu%2Fnews%2Fillinois-leads-new-national-ai-institutes-adve-directs-aifarms,https://cs.illinois.edu/news/illinois-leads-new-national-ai-institutes-adve-directs-aifarms
https://www.linkedin.com/shareArticle?mini=true&url=https%3A%2F%2Fcs.illinois.edu%2Fnews%2Fillinois-leads-new-national-ai-institutes-adve-directs-aifarms,https://cs.illinois.edu/news/illinois-leads-new-national-ai-institutes-adve-directs-aifarms
https://cs.illinois.edu/about/people/department-faculty/vadve,https://cs.illinois.edu/news/illinois-leads-new-national-ai-institutes-adve-directs-aifarms
https://cs.illinois.edu/about/people/all-faculty/girishc,https://cs.illinois.edu/news/illinois-leads-new-national-ai-institutes-adve-directs-aifarms
https://cs.illinois.edu/about/people/all-faculty/krdc,https://cs.illinois.edu/news/illinois-leads-new-national-ai-institutes-adve-directs-aifarms
https://cs.illinois.edu/about/people/all-faculty/saurabhg,https://cs.illinois.edu/news/illinois-leads-new-national-ai-institutes-adve-directs-aifarms
https://cs.illinois.edu/about/people/department-faculty/kkhauser,https://cs.illinois.edu/news/illinois-leads-new-national-ai-institutes-adve-directs-aifarms
https://cs.illinois.edu/about/people/all-faculty/jingrui,https://cs.illinois.edu/news/illinois-leads-new-national-ai-institutes-adve-directs-aifarms
https://cs.illinois.edu/about/people/department-faculty/juliahmr,https://cs.illinois.edu/news/illinois-leads-new-national-ai-institutes-adve-directs-aifarms
https://cs.illinois.edu/about/people/department-faculty/hengji,https://cs.illinois.edu/news/illinois-leads-new-national-ai-institutes-adve-directs-aifarms
https://cs.illinois.edu/about/people/department-faculty/sanmi,https://cs.illinois.edu/news/illinois-leads-new-national-ai-institutes-adve-directs-aifarms
https://cs.illinois.edu/about/people/all-faculty/aschwing,https://cs.illinois.edu/news/illinois-leads-new-national-ai-institutes-adve-directs-aifarms
https://cs.illinois.edu/about/people/department-faculty/paris,https://cs.illinois.edu/news/illinois-leads-new-national-ai-institutes-adve-directs-aifarms
https://cs.illinois.edu/about/people/department-faculty/htong,https://cs.illinois.edu/news/illinois-leads-new-national-ai-institutes-adve-directs-aifarms
https://cs.illinois.edu/about/people/department-faculty/tiffani,https://cs.illinois.edu/news/illinois-leads-new-national-ai-institutes-adve-directs-aifarms
https://cs.illinois.edu/about/people/department-faculty/hanj,https://cs.illinois.edu/news/illinois-leads-new-national-ai-institutes-adve-directs-aifarms
https://cs.illinois.edu/about/people/all-faculty/mchenry,https://cs.illinois.edu/news/illinois-leads-new-national-ai-institutes-adve-directs-aifarms
https://cs.illinois.edu/about/people/department-faculty/jianpeng,https://cs.illinois.edu/news/illinois-leads-new-national-ai-institutes-adve-directs-aifarms
https://cs.illinois.edu/about/people/department-faculty/sinhas,https://cs.illinois.edu/news/illinois-leads-new-national-ai-institutes-adve-directs-aifarms
https://cs.illinois.edu/news/legacy-gift-honors-friend-and-enables-more-student-scholarships,https://cs.illinois.edu/give/computer-science-visionary-scholarship-donors
https://cs.illinois.edu/news/dickey-s-startup-company-supports-undergraduate-scholarships,https://cs.illinois.edu/give/computer-science-visionary-scholarship-donors
https://cs.illinois.edu/news/erlebacher-and-silver-leverage-grainger-match-create-second-scholarship-fund,https://cs.illinois.edu/give/computer-science-visionary-scholarship-donors
https://cs.illinois.edu/news/malwarebytes-ceo-marcin-kleczynski-pays-it-forward-impact-doubled-grainger-match,https://cs.illinois.edu/give/computer-science-visionary-scholarship-donors
https://cs.illinois.edu/news/cs-alumnae-moore-mckee-honored-leadership-donates-prize-support-cs-scholarships,https://cs.illinois.edu/give/computer-science-visionary-scholarship-donors
https://cs.illinois.edu/news/paul-nash-s-path-google-inspires-gift-fund-cs-visionary-scholarships,https://cs.illinois.edu/give/computer-science-visionary-scholarship-donors
https://cs.illinois.edu/news/googles-corporate-match-boosts-poloneys-gift,https://cs.illinois.edu/give/computer-science-visionary-scholarship-donors
https://cs.illinois.edu/news/rankins-continue-long-history-generosity-illinois-computer-science,https://cs.illinois.edu/give/computer-science-visionary-scholarship-donors
https://cs.illinois.edu/news/illinois-s-practical-cs-curriculum-inspires-sirius-xm-radio-s-simon-give-back,https://cs.illinois.edu/give/computer-science-visionary-scholarship-donors
https://cs.illinois.edu/news/impact-report-publications/fy20,https://cs.illinois.edu/news/impact-report-publications
https://cs.illinois.edu/news/impact-report-publications/fy19,https://cs.illinois.edu/news/impact-report-publications
https://cs.illinois.edu/news/impact-report-publications/fy18,https://cs.illinois.edu/news/impact-report-publications
https://cs.illinois.edu/news/impact-report-publications/click-magazine-archive,https://cs.illinois.edu/news/impact-report-publications
https://cs.illinois.edu/news/impact-report-publications/alumni-news-archive,https://cs.illinois.edu/news/impact-report-publications
https://cs.illinois.edu/news/entrepreneur-hall-establishes-cs-scholarships,https://cs.illinois.edu/give/donor-profiles
https://cs.illinois.edu/news/rowe-family-scholarship-gift-doubled-thanks-grainger-matching-challenge,https://cs.illinois.edu/give/donor-profiles
https://cs.illinois.edu/news/her-father-s-footsteps,https://cs.illinois.edu/give/donor-profiles
https://cs.illinois.edu/news/just-time-mothers-day-new-scholarship-honors-mother-s-inspiration,https://cs.illinois.edu/give/donor-profiles
https://cs.illinois.edu/news/baac-student-club-wins-state-farm-grant-support-outreach-efforts,https://cs.illinois.edu/give/donor-profiles
https://cs.illinois.edu/news/generous-gift-family-establishes-lecture-series-honor-illinois-cs-alumnus-utpal-banerjee,https://cs.illinois.edu/give/donor-profiles
https://cs.illinois.edu/news/illinois-cs-influence-his-path-google-success-inspires-unni-narayanan-make-major-gift,https://cs.illinois.edu/give/donor-profiles
https://cs.illinois.edu/news/engineering-visionary-scholarship-helps-jacob-perakis-family-triple-their-educational,https://cs.illinois.edu/give/donor-profiles
https://cs.illinois.edu/news/fred-stahl-u-i-summons-memories-his-children-altgeld-and-first-its-kind-wedding,https://cs.illinois.edu/give/donor-profiles
https://cs.illinois.edu/news/christopher-kull-s-cs-visionary-scholarship-let-him-know-illinois-cs-really-wanted-me,https://cs.illinois.edu/give/donor-profiles
https://cs.illinois.edu/news/university-illinois-lands-100m-gift-engineering-school-again,https://cs.illinois.edu/give/donor-profiles
https://cs.illinois.edu/news/illinois-cs-teaching-inspires-fisher-extend-support-award-and-add-honors-tas-cas,https://cs.illinois.edu/give/donor-profiles
https://cs.illinois.edu/news/community-without-a-classroom-we-will-try-everything-we-can-to-make-a-difference,https://cs.illinois.edu/news/covid-19-projects
https://cs.illinois.edu/news/basu-campbell-machine-learning-model-predicts-covid-19-spread-and-mitigation-strategies,https://cs.illinois.edu/news/covid-19-projects
https://cs.illinois.edu/news/RAPID-grant-social-networks-covid-19-spread,https://cs.illinois.edu/news/covid-19-projects
https://cs.illinois.edu/news/last-minute-deals-entice-travelers,https://cs.illinois.edu/news/covid-19-projects
https://cs.illinois.edu/news/big-ten-changes-mind-on-football-but-a-reversal-at-the-illinois-high-school-level-unlikely,https://cs.illinois.edu/news/covid-19-projects
https://cs.illinois.edu/news/gunter-uses-grainger-engineering-summer-camps-to-help-students-find-their-passion,https://cs.illinois.edu/news/covid-19-projects
https://cs.illinois.edu/news/if-the-university-of-illinois-cant-prevail-over-covid-19-no-other-big-university-will,https://cs.illinois.edu/news/covid-19-projects
https://cs.illinois.edu/news/pros-are-proving-the-bubble-can-work-is-college-basketball-next,https://cs.illinois.edu/news/covid-19-projects
https://cs.illinois.edu/news/sha-models-more-certain-way-forward-medical-treatments-covid-19-pandemic,https://cs.illinois.edu/news/covid-19-projects
https://cs.illinois.edu/news/amato-rauchwerger-ready-capitalize-renewed-interest-comparative-genomics-research-methods-covid-19,https://cs.illinois.edu/news/covid-19-projects
https://cs.illinois.edu/news/cutting-edge-federated-learning-tools-help-medical-industry-adapt-new-realities,https://cs.illinois.edu/news/covid-19-projects
https://cs.illinois.edu/news/features/sweet-surprise-adve-elected-prestigious-american-academy-arts-sciences,https://cs.illinois.edu/news/features
https://cs.illinois.edu/news/features/adve-elected-prestigious-american-academy-arts-sciences,https://cs.illinois.edu/news/features
https://www.facebook.com/sharer/sharer.php?u=https%3A%2F%2Fcs.illinois.edu%2Fnews%2Fcs-professors-prepare-to-enhance-engineering-teaching-through-siip-grants,https://cs.illinois.edu/news/cs-professors-prepare-to-enhance-engineering-teaching-through-siip-grants
https://www.twitter.com/share?url=https%3A%2F%2Fcs.illinois.edu%2Fnews%2Fcs-professors-prepare-to-enhance-engineering-teaching-through-siip-grants,https://cs.illinois.edu/news/cs-professors-prepare-to-enhance-engineering-teaching-through-siip-grants
https://www.linkedin.com/shareArticle?mini=true&url=https%3A%2F%2Fcs.illinois.edu%2Fnews%2Fcs-professors-prepare-to-enhance-engineering-teaching-through-siip-grants,https://cs.illinois.edu/news/cs-professors-prepare-to-enhance-engineering-teaching-through-siip-grants
https://cs.illinois.edu/about/people/department-faculty/alawini,https://cs.illinois.edu/news/cs-professors-prepare-to-enhance-engineering-teaching-through-siip-grants
https://cs.illinois.edu/about/people/department-faculty/mfsilva,https://cs.illinois.edu/news/cs-professors-prepare-to-enhance-engineering-teaching-through-siip-grants
https://cs.illinois.edu/about/people/department-faculty/glherman,https://cs.illinois.edu/news/cs-professors-prepare-to-enhance-engineering-teaching-through-siip-grants
https://cs.illinois.edu/about/people/department-faculty/shaffer1,https://cs.illinois.edu/news/cs-professors-prepare-to-enhance-engineering-teaching-through-siip-grants
